dataset,model,feature,importance,signed_coef
Mouse_4T1,RandomForest,codon_TCC,0.007618764374347518,
Mouse_4T1,RandomForest,cds_CA,0.007593495632104191,
Mouse_4T1,RandomForest,codon_GCT,0.007507815739082169,
Mouse_4T1,RandomForest,codon_GAA,0.007493197251532669,
Mouse_4T1,RandomForest,cds_GC,0.007484990634814019,
Mouse_4T1,RandomForest,utr3_T,0.007459114981488164,
Mouse_4T1,RandomForest,cds_TA,0.007389424205374542,
Mouse_4T1,RandomForest,codon_TGT,0.007274933068316959,
Mouse_4T1,RandomForest,utr3_CG,0.007138910729496208,
Mouse_4T1,RandomForest,codon_ACG,0.007013016744617972,
Mouse_4T1,RandomForest,codon_CGG,0.006994348855360579,
Mouse_4T1,RandomForest,cds_T,0.00686082490132948,
Mouse_4T1,RandomForest,codon_CAC,0.0068028003287541605,
Mouse_4T1,RandomForest,utr3_AA,0.006766062248973725,
Mouse_4T1,RandomForest,codon_TGG,0.0067577122204450025,
Mouse_4T1,RandomForest,utr3_CA,0.006736446194342604,
Mouse_4T1,RandomForest,utr3_A,0.00673629679218504,
Mouse_4T1,RandomForest,utr3_TC,0.006706297234403363,
Mouse_4T1,RandomForest,utr3_TG,0.006706068471582302,
Mouse_4T1,RandomForest,utr5_C,0.006693360667992691,
Mouse_4T1,LightGBM,log_cds,4575.879761247314,
Mouse_4T1,LightGBM,log_utr3,2637.482200657949,
Mouse_4T1,LightGBM,cds_C,618.1891630065511,
Mouse_4T1,LightGBM,cds_CC,591.4999119457207,
Mouse_4T1,LightGBM,codon_AAG,502.986332039698,
Mouse_4T1,LightGBM,gc_cds,466.2520168631745,
Mouse_4T1,LightGBM,codon_GGC,453.9724324485869,
Mouse_4T1,LightGBM,codon_TTA,450.36482375703054,
Mouse_4T1,LightGBM,codon_GGT,391.28687301639,
Mouse_4T1,LightGBM,codon_AGA,387.58640023513,
Mouse_4T1,LightGBM,uAUG_count,377.8712573229277,
Mouse_4T1,LightGBM,utr3_AG,357.4187803794339,
Mouse_4T1,LightGBM,utr3_TT,357.3044064298156,
Mouse_4T1,LightGBM,codon_AGT,354.18895139719825,
Mouse_4T1,LightGBM,codon_GCC,347.3283074766223,
Mouse_4T1,LightGBM,codon_CTA,346.9260373354773,
Mouse_4T1,LightGBM,codon_ACC,320.67407909291796,
Mouse_4T1,LightGBM,codon_AGG,301.81029412383214,
Mouse_4T1,LightGBM,codon_AAC,279.0098987094243,
Mouse_4T1,LightGBM,codon_TGT,272.41802502714563,
Mouse_4T1,LightGBM,codon_GCT,258.0122317771893,
Mouse_4T1,LightGBM,codon_ATC,250.060869010631,
Mouse_4T1,LightGBM,utr5_TG,234.83667542491457,
